revision,platform,input,width,height,variant,label,color,threads,sample,schedule_position,encode_first_worker_start_seconds,encode_last_worker_done_seconds,encode_window_seconds,encode_worker_start_count,encode_worker_done_count,command
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,2,1,1,0.098002,0.11284,0.014838,180,180,'$BUILD_DIR/converters/img2sixel' --threads=2 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,3,1,2,0.049708,0.103727,0.054019,180,180,'$BUILD_DIR/converters/img2sixel' --threads=3 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,4,1,3,0.038507,0.079628,0.041121,180,180,'$BUILD_DIR/converters/img2sixel' --threads=4 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,5,1,4,0.037889,0.067161,0.029272,180,180,'$BUILD_DIR/converters/img2sixel' --threads=5 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,6,1,5,0.038823,0.067317,0.028494,180,180,'$BUILD_DIR/converters/img2sixel' --threads=6 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,7,1,6,0.038795,0.064341,0.025546,180,180,'$BUILD_DIR/converters/img2sixel' --threads=7 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,8,1,7,0.037324,0.060064,0.02274,180,180,'$BUILD_DIR/converters/img2sixel' --threads=8 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,9,1,8,0.038589,0.059945,0.021356,180,180,'$BUILD_DIR/converters/img2sixel' --threads=9 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,10,1,9,0.040566,0.061127,0.020561,180,180,'$BUILD_DIR/converters/img2sixel' --threads=10 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,11,1,10,0.039602,0.059216,0.019614,180,180,'$BUILD_DIR/converters/img2sixel' --threads=11 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,12,1,11,0.039565,0.057528,0.017963,180,180,'$BUILD_DIR/converters/img2sixel' --threads=12 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,2,1,12,0.040448,0.101492,0.061044,286,286,'$BUILD_DIR/converters/img2sixel' --threads=2 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,3,1,13,0.039717,0.098845,0.059128,286,286,'$BUILD_DIR/converters/img2sixel' --threads=3 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,4,1,14,0.039051,0.096944,0.057893,286,286,'$BUILD_DIR/converters/img2sixel' --threads=4 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,5,1,15,0.03796,0.095795,0.057835,286,286,'$BUILD_DIR/converters/img2sixel' --threads=5 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,6,1,16,0.039466,0.097513,0.058047,286,286,'$BUILD_DIR/converters/img2sixel' --threads=6 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,7,1,17,0.039372,0.09735,0.057978,286,286,'$BUILD_DIR/converters/img2sixel' --threads=7 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,8,1,18,0.039092,0.098401,0.059309,286,286,'$BUILD_DIR/converters/img2sixel' --threads=8 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,9,1,19,0.039006,0.095985,0.056979,286,286,'$BUILD_DIR/converters/img2sixel' --threads=9 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,10,1,20,0.038695,0.097374,0.058679,286,286,'$BUILD_DIR/converters/img2sixel' --threads=10 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,11,1,21,0.039574,0.097806,0.058232,286,286,'$BUILD_DIR/converters/img2sixel' --threads=11 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,12,1,22,0.039211,0.098335,0.059124,286,286,'$BUILD_DIR/converters/img2sixel' --threads=12 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,2,2,1,0.099583,0.11393,0.014347,180,180,'$BUILD_DIR/converters/img2sixel' --threads=2 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,12,2,2,0.038646,0.097537,0.058891,286,286,'$BUILD_DIR/converters/img2sixel' --threads=12 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,11,2,3,0.038431,0.097041,0.05861,286,286,'$BUILD_DIR/converters/img2sixel' --threads=11 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,10,2,4,0.039164,0.098163,0.058999,286,286,'$BUILD_DIR/converters/img2sixel' --threads=10 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,9,2,5,0.039092,0.095776,0.056684,286,286,'$BUILD_DIR/converters/img2sixel' --threads=9 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,8,2,6,0.039043,0.097593,0.05855,286,286,'$BUILD_DIR/converters/img2sixel' --threads=8 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,7,2,7,0.038665,0.096883,0.058218,286,286,'$BUILD_DIR/converters/img2sixel' --threads=7 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,6,2,8,0.039165,0.097769,0.058604,286,286,'$BUILD_DIR/converters/img2sixel' --threads=6 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,5,2,9,0.039328,0.098464,0.059136,286,286,'$BUILD_DIR/converters/img2sixel' --threads=5 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,4,2,10,0.038726,0.097865,0.059139,286,286,'$BUILD_DIR/converters/img2sixel' --threads=4 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,3,2,11,0.039893,0.099815,0.059922,286,286,'$BUILD_DIR/converters/img2sixel' --threads=3 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,2,2,12,0.040982,0.102029,0.061047,286,286,'$BUILD_DIR/converters/img2sixel' --threads=2 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,12,2,13,0.040309,0.05785,0.017541,180,180,'$BUILD_DIR/converters/img2sixel' --threads=12 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,11,2,14,0.038999,0.05897,0.019971,180,180,'$BUILD_DIR/converters/img2sixel' --threads=11 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,10,2,15,0.037958,0.058476,0.020518,180,180,'$BUILD_DIR/converters/img2sixel' --threads=10 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,9,2,16,0.038572,0.060427,0.021855,180,180,'$BUILD_DIR/converters/img2sixel' --threads=9 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,8,2,17,0.039629,0.060921,0.021292,180,180,'$BUILD_DIR/converters/img2sixel' --threads=8 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,7,2,18,0.038999,0.064775,0.025776,180,180,'$BUILD_DIR/converters/img2sixel' --threads=7 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,6,2,19,0.039039,0.066751,0.027712,180,180,'$BUILD_DIR/converters/img2sixel' --threads=6 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,5,2,20,0.038512,0.06823,0.029718,180,180,'$BUILD_DIR/converters/img2sixel' --threads=5 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,4,2,21,0.039439,0.078461,0.039022,180,180,'$BUILD_DIR/converters/img2sixel' --threads=4 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,3,2,22,0.047468,0.102994,0.055526,180,180,'$BUILD_DIR/converters/img2sixel' --threads=3 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,4,3,1,0.038135,0.076634,0.038499,180,180,'$BUILD_DIR/converters/img2sixel' --threads=4 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,5,3,2,0.038549,0.067724,0.029175,180,180,'$BUILD_DIR/converters/img2sixel' --threads=5 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,6,3,3,0.037556,0.06599,0.028434,180,180,'$BUILD_DIR/converters/img2sixel' --threads=6 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,7,3,4,0.038648,0.065151,0.026503,180,180,'$BUILD_DIR/converters/img2sixel' --threads=7 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,8,3,5,0.037826,0.060777,0.022951,180,180,'$BUILD_DIR/converters/img2sixel' --threads=8 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,9,3,6,0.038788,0.060323,0.021535,180,180,'$BUILD_DIR/converters/img2sixel' --threads=9 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,10,3,7,0.038302,0.058098,0.019796,180,180,'$BUILD_DIR/converters/img2sixel' --threads=10 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,11,3,8,0.039133,0.058997,0.019864,180,180,'$BUILD_DIR/converters/img2sixel' --threads=11 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,fixed256,fixed 256-color,#0072B2,12,3,9,0.037626,0.055873,0.018247,180,180,'$BUILD_DIR/converters/img2sixel' --threads=12 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -p 256 -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,2,3,10,0.039722,0.101578,0.061856,286,286,'$BUILD_DIR/converters/img2sixel' --threads=2 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,3,3,11,0.039557,0.098709,0.059152,286,286,'$BUILD_DIR/converters/img2sixel' --threads=3 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,4,3,12,0.038086,0.09729,0.059204,286,286,'$BUILD_DIR/converters/img2sixel' --threads=4 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
a639171f5a3ab8207dbb5450edb8b0a000e1f1c0,macOS-26.5.1-arm64-arm-64bit,images/snake.png,1920,1080,high15,high color (15bpp),#D55E00,5,3,13,0.039493,0.096832,0.057339,286,286,'$BUILD_DIR/converters/img2sixel' --threads=5 --precision=8bit --quality=high '--loaders=builtin!' --diffusion=none --gpu-policy=off --palette-type=rgb -w 1920 -h 1080 --encode-policy fast -I -o /dev/null -J '{timeline}' '$TOP_SRCDIR/images/snake.png'
