revision,platform,input,colors,quantizer,quantizer_label,quantize_option,binning_policy,merge_config,merge_label,merge_option,merge_oversplit,merge_lloyd,MS-SSIM,MS-SSIM_delta_vs_none,Delta E00_mean,Delta E00_delta_vs_none,Delta Chroma_mean,encoded_bytes,bytes_ratio_vs_none,runs,palette_median_seconds,palette_q1_seconds,palette_q3_seconds,palette_min_seconds,palette_max_seconds,palette_ratio_vs_none,merge_stage_median_seconds,merge_stage_q1_seconds,merge_stage_q3_seconds,merge_stage_min_seconds,merge_stage_max_seconds,end_to_end_median_seconds,end_to_end_q1_seconds,end_to_end_q3_seconds,end_to_end_min_seconds,end_to_end_max_seconds,end_to_end_ratio_vs_none,command,timeline_command
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,heckbert,Heckbert median cut,heckbert:profile=compat,none,ward-l0,Ward only,ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333,1.81,0,0.990592,0.007928000000000046,1.927791,-0.6367530000000001,1.478534,275999,1.1238751028186564,7,0.012620000000000003,0.0088015,0.013479999999999999,0.008709999999999999,0.013601999999999996,1.438012762078396,0.0031850000000000003,0.00226,0.003356500000000002,0.002234,0.0034070000000000003,0.16421524994075298,0.1598569374764338,0.18259366659913212,0.15408325009047985,0.19789433316327631,1.03152442278298,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=none --quantize-model=heckbert:profile=compat --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 256 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=none --quantize-model=heckbert:profile=compat --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 256 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,heckbert,Heckbert median cut,heckbert:profile=compat,none,ward-l3,Ward + 3 Lloyd passes,ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333,1.81,3,0.991999,0.009334999999999982,1.869007,-0.6955370000000001,1.451911,273140,1.1122331804966243,7,0.050419,0.035200499999999996,0.05230750000000001,0.035038,0.054125000000000006,5.745100273473109,0.040851000000000005,0.028701499999999998,0.04253749999999999,0.02857,0.04389599999999999,0.20708687510341406,0.20405495853628963,0.21296845807228237,0.1928225001320243,0.24352224986068904,1.300824188886539,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=none --quantize-model=heckbert:profile=compat --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 256 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=none --quantize-model=heckbert:profile=compat --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 256 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,8,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,none,No final merge,none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333,1.81,0,0.893544,0.0,6.106351,0.0,6.956882,41410,1.0,7,0.005979999999999999,0.0058965,0.006042500000000001,0.005881000000000001,0.006093999999999999,1.0,0,0.0,0.0,0,0,0.04440083308145404,0.044351686956360936,0.04594599991105497,0.04309579194523394,0.05620191711932421,1.0,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 8 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 8 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,8,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,ward-l0,Ward only,ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333,1.81,0,0.914503,0.02095899999999995,5.858582,-0.2477689999999999,6.559876,46156,1.1146099975851245,7,0.007673000000000001,0.007653500000000001,0.007720499999999999,0.0075650000000000005,0.007725000000000001,1.283110367892977,8.999999999998592e-06,6.000000000000796e-06,9.000000000000327e-06,4.9999999999980616e-06,9.999999999999593e-06,0.04677174985408783,0.0465813745977357,0.05179710441734642,0.045854999916628,0.17402725014835596,1.0533980244984211,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 8 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 8 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,8,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,ward-l3,Ward + 3 Lloyd passes,ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333,1.81,3,0.913809,0.020264999999999977,5.714666,-0.39168499999999984,6.457287,46228,1.116348708041536,7,0.007826000000000001,0.00771,0.00792,0.007680000000000001,0.007953,1.3086956521739135,9.10000000000008e-05,8.800000000000127e-05,9.15000000000013e-05,8.700000000000027e-05,0.00011099999999999999,0.046494875103235245,0.04627756180707365,0.047020271071232855,0.046101625077426434,0.06866145902313292,1.047162223689354,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 8 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 8 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,16,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,none,No final merge,none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333,1.81,0,0.935376,0.0,4.441328,0.0,4.472606,64102,1.0,7,0.012873999999999997,0.010526500000000001,0.0147485,0.009749,0.016374,1.0,0,0.0,0.0,0,0,0.04707233281806111,0.04673208296298981,0.04739168763626367,0.046026417054235935,0.04761304194107652,1.0,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 16 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 16 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,16,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,ward-l0,Ward only,ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333,1.81,0,0.950195,0.014819000000000027,4.055104,-0.38622400000000034,4.114909,70704,1.1029921063305357,7,0.014462999999999997,0.013293000000000001,0.0169835,0.011945999999999998,0.021126,1.1234270622961007,2.4000000000003185e-05,2.3000000000002185e-05,3.199999999999731e-05,2.2000000000001185e-05,3.600000000000131e-05,0.049242082983255386,0.048968978924676776,0.04937543743290007,0.048731167102232575,0.04970029182732105,1.0460939587077733,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 16 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 16 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,16,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,ward-l3,Ward + 3 Lloyd passes,ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333,1.81,3,0.948226,0.012850000000000028,4.120109,-0.32121900000000014,3.974872,71497,1.1153630151945337,7,0.013655999999999998,0.013191499999999998,0.016401,0.01216,0.021412,1.0607425819481127,0.0002750000000000044,0.00026450000000000085,0.000334499999999998,0.0002500000000000002,0.000445999999999995,0.04954808414913714,0.049156041466630995,0.04985597950872034,0.048295458080247045,0.050258208997547626,1.0525946173231957,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 16 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 16 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,32,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,none,No final merge,none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333,1.81,0,0.968379,0.0,3.237988,0.0,3.118885,94770,1.0,7,0.012570999999999995,0.011626500000000001,0.012726000000000003,0.010689999999999998,0.013623000000000003,1.0,0,0.0,0.0,0,0,0.08732483396306634,0.07992964598815888,0.09158781240694225,0.07258958299644291,0.09442987502552569,1.0,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 32 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 32 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,32,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,ward-l0,Ward only,ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333,1.81,0,0.971128,0.0027490000000000014,3.294193,0.05620499999999984,3.205573,108001,1.1396116914635432,7,0.015808,0.014572,0.016487999999999996,0.014164000000000003,0.016797000000000003,1.2574974146845919,7.900000000000268e-05,6.950000000000012e-05,8.250000000000271e-05,6.899999999999962e-05,9.30000000000028e-05,0.09450662485323846,0.08811666653491557,0.09603266697376966,0.07755799987353384,0.10438887495547533,1.0822422507348783,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 32 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 32 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,32,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,ward-l3,Ward + 3 Lloyd passes,ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333,1.81,3,0.970988,0.0026089999999999725,3.215776,-0.02221200000000012,3.184896,107936,1.1389258204073018,7,0.015837999999999998,0.01523,0.0167645,0.013974999999999998,0.016975,1.2598838596770348,0.00047799999999999926,0.00046600000000000114,0.000506999999999997,0.0004480000000000005,0.0005269999999999997,0.08955320902168751,0.08563412516377866,0.09502216649707407,0.07583229220472276,0.09747104090638459,1.025518228406408,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 32 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 32 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,64,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,none,No final merge,none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333,1.81,0,0.979406,0.0,2.729795,0.0,2.510939,133234,1.0,7,0.013453999999999997,0.0131825,0.014831000000000002,0.012284999999999997,0.016803000000000002,1.0,0,0.0,0.0,0,0,0.10171850002370775,0.09669208282139152,0.10954260395374149,0.08592287497594953,0.3816799579653889,1.0,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 64 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 64 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,64,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,ward-l0,Ward only,ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333,1.81,0,0.981045,0.001638999999999946,2.677518,-0.05227700000000013,2.295626,141124,1.059219118243091,7,0.0191,0.017711,0.022456000000000004,0.016739999999999998,0.022632999999999997,1.4196521480600568,0.0002570000000000003,0.0002270000000000015,0.00028850000000000056,0.00021100000000000285,0.0002940000000000026,0.11520895780995488,0.10092604195233434,0.17614312551449984,0.08676270814612508,0.2552557501476258,1.1326254101574726,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 64 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 64 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,64,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,ward-l3,Ward + 3 Lloyd passes,ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333,1.81,3,0.981519,0.0021130000000000315,2.62716,-0.10263500000000025,2.297719,143906,1.0800996742573217,7,0.018343,0.018216,0.021105,0.017225000000000004,0.023278999999999998,1.363386353500818,0.0008130000000000012,0.0007934999999999991,0.0009249999999999987,0.0007379999999999956,0.0010340000000000002,0.09895587502978742,0.09462104109115899,0.12480539560783654,0.08667141594924033,0.3732565420214087,0.9728404863099983,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 64 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 64 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,none,No final merge,none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333,1.81,0,0.985829,0.0,2.308347,0.0,1.93228,185358,1.0,7,0.016258,0.015663,0.016313,0.015170000000000003,0.016354,1.0,0,0.0,0.0,0,0,0.1260333750396967,0.12368779152166098,0.13435908302199095,0.12283145799301565,0.14828529208898544,1.0,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 128 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=none:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 128 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,ward-l0,Ward only,ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333,1.81,0,0.986846,0.0010170000000000456,2.22167,-0.08667699999999989,1.905011,193233,1.0424853526688893,7,0.022886,0.022576999999999996,0.023117,0.021165,0.023273,1.4076762209373845,0.0008809999999999998,0.0008774999999999998,0.0008844999999999964,0.0008260000000000003,0.0008879999999999999,0.1361553748138249,0.1319226874038577,0.1421953960089013,0.1291048750281334,0.15545037505216897,1.0803120583808858,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 128 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=0:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 128 -J {timeline} -o /dev/null {input}
698137de773b6f720130cb3b53eaf1a843d2be3b,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,kmeans,K-means,kmeans:seed=1:restarts=1:feedback=0,hard,ward-l3,Ward + 3 Lloyd passes,ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333,1.81,3,0.986839,0.0010100000000000664,2.226942,-0.08140499999999973,1.89592,194677,1.0502756827328736,7,0.023968999999999997,0.023734000000000005,0.024088000000000002,0.022402,0.024348,1.474289580514208,0.001925000000000003,0.0019234999999999981,0.0019309999999999987,0.0018120000000000011,0.0019469999999999973,0.14294866705313325,0.13119908305816352,0.14729462505783886,0.13066412508487701,0.1500284168869257,1.1342127988567214,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 128 {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:restarts=1:feedback=0 --merge-policy=ward:merge_oversplit=1.81:merge_lloyd=3:channel_l=0.3333333333333333 --cover-policy=off --snap-policy=none -Xoklab -Wgamma -Ugamma --diffusion=none --gpu-policy=off --lookup-policy=none --palette-type=rgb --encode-policy=fast -p 128 -J {timeline} -o /dev/null {input}
