revision,fixture,width,height,pixels,sixel_bytes,sixel_sha256,threads,round,phase,sample,traversal,schedule_position,scan_start_count,scan_finish_count,paint_ready_count,paint_start_count,paint_finish_count,decoder_abort_count,observed_path,barrier_ordered,paint_spans_overlap,decoder_wall_seconds,scan_wall_seconds,paint_wall_seconds,png_wall_seconds,total_wall_seconds,command
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,8,4,timed,2,descending,9,8,8,8,8,8,0,parallel-direct,yes,yes,0.006144999999999999,0.0025599999999999998,0.003226,0.06579600000000001,0.072033,'{sixel2png}' --threads=8 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,7,4,timed,2,descending,10,7,7,7,7,7,0,parallel-direct,yes,yes,0.006659,0.002803,0.0035429999999999997,0.065881,0.072629,'{sixel2png}' --threads=7 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,6,4,timed,2,descending,11,6,6,6,6,6,0,parallel-direct,yes,yes,0.007521,0.003165,0.0040219999999999995,0.06556600000000001,0.073159,'{sixel2png}' --threads=6 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,5,4,timed,2,descending,12,5,5,5,5,5,0,parallel-direct,yes,yes,0.00856,0.0036210000000000005,0.004667000000000001,0.06584400000000001,0.07449900000000001,'{sixel2png}' --threads=5 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,4,4,timed,2,descending,13,4,4,4,4,4,0,parallel-direct,yes,yes,0.010273000000000001,0.004373,0.0056289999999999995,0.06587900000000001,0.076238,'{sixel2png}' --threads=4 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,3,4,timed,2,descending,14,3,3,3,3,3,0,parallel-direct,yes,yes,0.012979999999999998,0.005516,0.007243,0.065748,0.07881400000000001,'{sixel2png}' --threads=3 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,2,4,timed,2,descending,15,2,2,2,2,2,0,parallel-direct,yes,yes,0.018352,0.0077870000000000005,0.010309000000000002,0.065782,0.084214,'{sixel2png}' --threads=2 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,1,4,timed,2,descending,16,0,0,0,0,0,0,serial,not-applicable,not-applicable,0.015506,,,0.065887,0.081484,'{sixel2png}' --threads=1 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,1,5,timed,3,ascending,1,0,0,0,0,0,0,serial,not-applicable,not-applicable,0.015547000000000002,,,0.06573899999999999,0.08138799999999999,'{sixel2png}' --threads=1 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,2,5,timed,3,ascending,2,2,2,2,2,2,0,parallel-direct,yes,yes,0.01831,0.007717,0.010327999999999999,0.06575399999999999,0.084147,'{sixel2png}' --threads=2 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,3,5,timed,3,ascending,3,3,3,3,3,3,0,parallel-direct,yes,yes,0.012967,0.005492,0.007247999999999999,0.06568800000000001,0.078738,'{sixel2png}' --threads=3 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,4,5,timed,3,ascending,4,4,4,4,4,4,0,parallel-direct,yes,yes,0.010215,0.004325,0.005637,0.066373,0.076669,'{sixel2png}' --threads=4 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,5,5,timed,3,ascending,5,5,5,5,5,5,0,parallel-direct,yes,yes,0.008554999999999998,0.003621,0.004660999999999999,0.065898,0.074547,'{sixel2png}' --threads=5 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,6,5,timed,3,ascending,6,6,6,6,6,6,0,parallel-direct,yes,yes,0.007528,0.00317,0.003985,0.06598000000000001,0.073589,'{sixel2png}' --threads=6 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,7,5,timed,3,ascending,7,7,7,7,7,7,0,parallel-direct,yes,yes,0.006664,0.002793,0.003577,0.065839,0.072585,'{sixel2png}' --threads=7 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,8,5,timed,3,ascending,8,8,8,8,8,8,0,parallel-direct,yes,yes,0.006136,0.002547,0.0032280000000000004,0.067423,0.073677,'{sixel2png}' --threads=8 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,9,5,timed,3,ascending,9,9,9,9,9,9,0,parallel-direct,yes,yes,0.005601,0.002301,0.002887,0.06603400000000001,0.07173,'{sixel2png}' --threads=9 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,10,5,timed,3,ascending,10,10,10,10,10,10,0,parallel-direct,yes,yes,0.005193,0.00216,0.002676,0.06595300000000001,0.071261,'{sixel2png}' --threads=10 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,11,5,timed,3,ascending,11,11,11,11,11,11,0,parallel-direct,yes,yes,0.006086,0.0026409999999999997,0.0029850000000000002,0.06733499999999999,0.073534,'{sixel2png}' --threads=11 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,12,5,timed,3,ascending,12,12,12,12,12,12,0,parallel-direct,yes,yes,0.005934,0.00252,0.0029189999999999997,0.06605399999999999,0.07208099999999999,'{sixel2png}' --threads=12 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,13,5,timed,3,ascending,13,13,13,13,13,13,0,parallel-direct,yes,yes,0.0060290000000000005,0.00246,0.003077,0.067489,0.07360499999999999,'{sixel2png}' --threads=13 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,14,5,timed,3,ascending,14,14,14,14,14,14,0,parallel-direct,yes,yes,0.006302,0.002521,0.0032140000000000003,0.067149,0.073534,'{sixel2png}' --threads=14 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,15,5,timed,3,ascending,15,15,15,15,15,15,0,parallel-direct,yes,yes,0.006324,0.002681,0.003062,0.06600800000000001,0.072421,'{sixel2png}' --threads=15 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,16,5,timed,3,ascending,16,16,16,16,16,16,0,parallel-direct,yes,yes,0.00646,0.002622,0.0032430000000000002,0.06598,0.07253599999999999,'{sixel2png}' --threads=16 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,16,6,timed,4,descending,1,16,16,16,16,16,0,parallel-direct,yes,yes,0.006495,0.0026390000000000003,0.003289,0.065961,0.072563,'{sixel2png}' --threads=16 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,15,6,timed,4,descending,2,15,15,15,15,15,0,parallel-direct,yes,yes,0.006214,0.002659,0.002992,0.06741799999999999,0.073725,'{sixel2png}' --threads=15 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,14,6,timed,4,descending,3,14,14,14,14,14,0,parallel-direct,yes,yes,0.005358,0.002274,0.0025510000000000003,0.06604800000000001,0.07148700000000001,'{sixel2png}' --threads=14 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,13,6,timed,4,descending,4,13,13,13,13,13,0,parallel-direct,yes,yes,0.005915,0.00244,0.002967,0.067108,0.073102,'{sixel2png}' --threads=13 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,12,6,timed,4,descending,5,12,12,12,12,12,0,parallel-direct,yes,yes,0.005889999999999999,0.0025050000000000003,0.0029079999999999996,0.065989,0.071967,'{sixel2png}' --threads=12 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,11,6,timed,4,descending,6,11,11,11,11,11,0,parallel-direct,yes,yes,0.00598,0.002663,0.002941,0.065986,0.072068,'{sixel2png}' --threads=11 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,10,6,timed,4,descending,7,10,10,10,10,10,0,parallel-direct,yes,yes,0.005246,0.002178,0.0026509999999999997,0.067121,0.07248500000000001,'{sixel2png}' --threads=10 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,9,6,timed,4,descending,8,9,9,9,9,9,0,parallel-direct,yes,yes,0.005582,0.002297,0.002872,0.067025,0.07268899999999999,'{sixel2png}' --threads=9 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,8,6,timed,4,descending,9,8,8,8,8,8,0,parallel-direct,yes,yes,0.006131,0.0025640000000000003,0.0032210000000000003,0.065973,0.0722,'{sixel2png}' --threads=8 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,7,6,timed,4,descending,10,7,7,7,7,7,0,parallel-direct,yes,yes,0.00666,0.002788,0.003573,0.06585099999999999,0.07259399999999999,'{sixel2png}' --threads=7 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,6,6,timed,4,descending,11,6,6,6,6,6,0,parallel-direct,yes,yes,0.007236,0.0031209999999999996,0.0037930000000000004,0.067249,0.07457000000000001,'{sixel2png}' --threads=6 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,5,6,timed,4,descending,12,5,5,5,5,5,0,parallel-direct,yes,yes,0.00861,0.003689,0.004617999999999999,0.065817,0.074532,'{sixel2png}' --threads=5 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,4,6,timed,4,descending,13,4,4,4,4,4,0,parallel-direct,yes,yes,0.010238,0.004337,0.005654,0.065812,0.076136,'{sixel2png}' --threads=4 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,3,6,timed,4,descending,14,3,3,3,3,3,0,parallel-direct,yes,yes,0.013016999999999999,0.0055249999999999995,0.0072710000000000006,0.065536,0.078635,'{sixel2png}' --threads=3 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,2,6,timed,4,descending,15,2,2,2,2,2,0,parallel-direct,yes,yes,0.018290999999999998,0.007699,0.010341000000000001,0.065748,0.084116,'{sixel2png}' --threads=2 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,1,6,timed,4,descending,16,0,0,0,0,0,0,serial,not-applicable,not-applicable,0.015447,,,0.065745,0.081279,'{sixel2png}' --threads=1 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,1,7,timed,5,ascending,1,0,0,0,0,0,0,serial,not-applicable,not-applicable,0.015486999999999999,,,0.06570599999999999,0.081282,'{sixel2png}' --threads=1 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,2,7,timed,5,ascending,2,2,2,2,2,2,0,parallel-direct,yes,yes,0.018324,0.007783,0.010294000000000001,0.06573899999999999,0.084144,'{sixel2png}' --threads=2 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,3,7,timed,5,ascending,3,3,3,3,3,3,0,parallel-direct,yes,yes,0.012972000000000001,0.005497999999999999,0.0072499999999999995,0.065477,0.078532,'{sixel2png}' --threads=3 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,4,7,timed,5,ascending,4,4,4,4,4,4,0,parallel-direct,yes,yes,0.010192,0.004327,0.005614,0.065777,0.076051,'{sixel2png}' --threads=4 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,5,7,timed,5,ascending,5,5,5,5,5,5,0,parallel-direct,yes,yes,0.008608,0.0036899999999999997,0.004666999999999999,0.065617,0.074706,'{sixel2png}' --threads=5 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,6,7,timed,5,ascending,6,6,6,6,6,6,0,parallel-direct,yes,yes,0.00799,0.003659,0.003987999999999999,0.06545300000000001,0.07352,'{sixel2png}' --threads=6 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,7,7,timed,5,ascending,7,7,7,7,7,7,0,parallel-direct,yes,yes,0.006469,0.002797,0.0033490000000000004,0.065811,0.072367,'{sixel2png}' --threads=7 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,8,7,timed,5,ascending,8,8,8,8,8,8,0,parallel-direct,yes,yes,0.006185,0.002612,0.0032359999999999997,0.06583900000000001,0.072113,'{sixel2png}' --threads=8 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,9,7,timed,5,ascending,9,9,9,9,9,9,0,parallel-direct,yes,yes,0.005514,0.002298,0.002858,0.06585,0.07144500000000001,'{sixel2png}' --threads=9 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,10,7,timed,5,ascending,10,10,10,10,10,10,0,parallel-direct,yes,yes,0.005252000000000001,0.0021939999999999998,0.0026709999999999998,0.06579299999999999,0.071146,'{sixel2png}' --threads=10 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,11,7,timed,5,ascending,11,11,11,11,11,11,0,parallel-direct,yes,yes,0.006388,0.0026290000000000003,0.003297,0.06579299999999999,0.07228699999999999,'{sixel2png}' --threads=11 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,12,7,timed,5,ascending,12,12,12,12,12,12,0,parallel-direct,yes,yes,0.00595,0.002622,0.0029560000000000003,0.067344,0.07339699999999999,'{sixel2png}' --threads=12 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,13,7,timed,5,ascending,13,13,13,13,13,13,0,parallel-direct,yes,yes,0.005967,0.002491,0.0029920000000000003,0.06556200000000001,0.071615,'{sixel2png}' --threads=13 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,14,7,timed,5,ascending,14,14,14,14,14,14,0,parallel-direct,yes,yes,0.005779,0.002356,0.0028929999999999997,0.06743299999999999,0.073313,'{sixel2png}' --threads=14 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,15,7,timed,5,ascending,15,15,15,15,15,15,0,parallel-direct,yes,yes,0.00634,0.0026680000000000002,0.0031109999999999996,0.065597,0.072025,'{sixel2png}' --threads=15 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,16,7,timed,5,ascending,16,16,16,16,16,16,0,parallel-direct,yes,yes,0.006496,0.002573,0.003327,0.06576399999999999,0.07236699999999999,'{sixel2png}' --threads=16 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,16,8,timed,6,descending,1,16,16,16,16,16,0,parallel-direct,yes,yes,0.0065699999999999995,0.0026750000000000003,0.0033289999999999995,0.06815800000000001,0.07482000000000001,'{sixel2png}' --threads=16 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,15,8,timed,6,descending,2,15,15,15,15,15,0,parallel-direct,yes,yes,0.006139,0.002671,0.00295,0.065831,0.072059,'{sixel2png}' --threads=15 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,14,8,timed,6,descending,3,14,14,14,14,14,0,parallel-direct,yes,yes,0.005900000000000001,0.0023949999999999996,0.002977,0.067233,0.073232,'{sixel2png}' --threads=14 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,13,8,timed,6,descending,4,13,13,13,13,13,0,parallel-direct,yes,yes,0.00576,0.002502,0.0027689999999999998,0.067341,0.073197,'{sixel2png}' --threads=13 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,12,8,timed,6,descending,5,12,12,12,12,12,0,parallel-direct,yes,yes,0.0060750000000000005,0.002611,0.0028970000000000003,0.06731799999999999,0.07348199999999999,'{sixel2png}' --threads=12 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,11,8,timed,6,descending,6,11,11,11,11,11,0,parallel-direct,yes,yes,0.006312,0.0026290000000000003,0.0032150000000000004,0.065872,0.07227399999999999,'{sixel2png}' --threads=11 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,10,8,timed,6,descending,7,10,10,10,10,10,0,parallel-direct,yes,yes,0.005183,0.002162,0.002694,0.067166,0.072453,'{sixel2png}' --threads=10 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,9,8,timed,6,descending,8,9,9,9,9,9,0,parallel-direct,yes,yes,0.005566000000000001,0.00231,0.00285,0.065843,0.071489,'{sixel2png}' --threads=9 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,8,8,timed,6,descending,9,8,8,8,8,8,0,parallel-direct,yes,yes,0.0061189999999999994,0.002551,0.0032150000000000004,0.06593,0.072131,'{sixel2png}' --threads=8 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,7,8,timed,6,descending,10,7,7,7,7,7,0,parallel-direct,yes,yes,0.006704,0.002801,0.0035640000000000003,0.06585,0.072632,'{sixel2png}' --threads=7 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
