revision,platform,input,colors,config,label,family,quantize_option,runs,palette_median_seconds,palette_q1_seconds,palette_q3_seconds,palette_min_seconds,palette_max_seconds,palette_speedup_vs_compat,end_to_end_median_seconds,end_to_end_q1_seconds,end_to_end_q3_seconds,end_to_end_min_seconds,end_to_end_max_seconds,end_to_end_speedup_vs_compat,command,timeline_command
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,heckbert-speed,speed,heckbert,heckbert:profile=speed,9,0.0067680000000000014,0.006699,0.006880000000000001,0.006655999999999999,0.007249000000000002,1.0031028368794324,0.11146879103034735,0.11128883413039148,0.11166620790027082,0.11107200011610985,0.11243699979968369,1.0087117098261145,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=heckbert:profile=speed -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=heckbert:profile=speed -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,heckbert-quality,quality,heckbert,heckbert:profile=quality,9,0.020151000000000002,0.020048999999999997,0.020186999999999997,0.019970999999999996,0.020575000000000003,0.33690635700461513,0.12588208308443427,0.12482291692867875,0.12621012493036687,0.12439512507990003,0.1275719590485096,0.8932158734381087,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=heckbert:profile=quality -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=heckbert:profile=quality -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,kmeans,k-means,kmeans,kmeans:seed=1,9,0.007330999999999997,0.007297,0.007514999999999999,0.007263000000000002,0.007969,0.9260673850770703,0.11259074998088181,0.11214645812287927,0.11316529219038785,0.11165395798161626,0.11361645883880556,0.9986599681729103,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=kmeans:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=kmeans:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,medoids-pam,PAM,medoids,medoids:algo=pam:seed=1,9,0.009219,0.009177,0.009322999999999998,0.009083,0.009378999999999998,0.7364139277578913,0.11440841690637171,0.11391800013370812,0.11442341702058911,0.11341633298434317,0.11602958291769028,0.9827937299795768,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=pam:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=pam:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,medoids-sample,CLARA,medoids,medoids:algo=sample:seed=1,9,0.011101,0.011081,0.011276000000000001,0.01081,0.011545000000000001,0.6115665255382398,0.11654145899228752,0.11610262515023351,0.11708995909430087,0.11519337492063642,0.11845754110254347,0.9648057932749287,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=sample:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=sample:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,medoids-random,CLARANS,medoids,medoids:algo=random:seed=1,9,0.053674000000000006,0.05362000000000001,0.053842,0.053106,0.05412,0.12648582181316836,0.15890016593039036,0.1578369999770075,0.1596543751657009,0.15748329204507172,0.1614190419204533,0.7076133252228839,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=random:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=random:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,medoids-bandit,BanditPAM,medoids,medoids:algo=bandit:seed=1,9,0.042486,0.042276,0.042987,0.042058,0.044394,0.15979381443298968,0.14728241600096226,0.14696279214695096,0.15033937501721084,0.146184042096138,0.1521940000820905,0.763430407006203,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=bandit:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=bandit:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,center-fft,FFT,center,center:algo=fft:seed=1,9,0.0026739999999999993,0.0026379999999999997,0.002746,0.0026040000000000004,0.002883000000000002,2.538893044128647,0.10752158309333026,0.10630879201926291,0.10771666700020432,0.10560908308252692,0.10930983396247029,1.045742366859239,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=fft:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=fft:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,center-swap,swap,center,center:algo=swap:seed=1,9,0.002635,0.002571999999999998,0.002652999999999999,0.0025590000000000005,0.002707000000000001,2.576470588235294,0.10807637497782707,0.10727945901453495,0.10856637498363853,0.10613037506118417,0.10931166703812778,1.040374224390295,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=swap:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=swap:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,128,center-hybrid,hybrid,center,center:algo=hybrid:seed=1,9,0.002706,0.002649999999999998,0.0027740000000000004,0.0026409999999999993,0.0027929999999999986,2.508869179600887,0.10739141702651978,0.10703225014731288,0.10831883316859603,0.10645070904865861,0.10879354202188551,1.0470098812897222,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=hybrid:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=hybrid:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 128 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,heckbert-compat,compat,heckbert,heckbert:profile=compat,9,0.007723000000000001,0.007537000000000002,0.007829000000000001,0.0072749999999999985,0.008089999999999998,1.0,0.1581767499446869,0.15732708293944597,0.15973687497898936,0.15637379209510982,0.16172070801258087,1.0,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=heckbert:profile=compat -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=heckbert:profile=compat -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,heckbert-speed,speed,heckbert,heckbert:profile=speed,9,0.007634000000000002,0.007358,0.007762,0.007305000000000001,0.008574000000000002,1.0116583704479956,0.1582751669920981,0.1581349999178201,0.15934149990789592,0.15645920811221004,0.16148433298803866,0.9993781902159287,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=heckbert:profile=speed -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=heckbert:profile=speed -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,heckbert-quality,quality,heckbert,heckbert:profile=quality,9,0.031468,0.030822999999999996,0.031769,0.030431999999999997,0.033768,0.2454239227151392,0.18270824989303946,0.1822628751397133,0.18359579099342227,0.1815368749666959,0.18743395805358887,0.8657340324658918,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=heckbert:profile=quality -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=heckbert:profile=quality -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,kmeans,k-means,kmeans,kmeans:seed=1,9,0.008197,0.008020000000000001,0.008561000000000001,0.007743,0.008879,0.9421739660851532,0.15886745788156986,0.1578990831039846,0.16007741703651845,0.15750329103320837,0.16084799985401332,0.9956523006908194,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=kmeans:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=kmeans:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,medoids-pam,PAM,medoids,medoids:algo=pam:seed=1,9,0.013075999999999999,0.012947,0.01315,0.012582000000000001,0.013553,0.5906240440501683,0.16285533411428332,0.16245287493802607,0.16355716600082815,0.16193670802749693,0.16748000006191432,0.971271532522765,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=pam:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=pam:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,medoids-sample,CLARA,medoids,medoids:algo=sample:seed=1,9,0.011141999999999999,0.011047000000000001,0.011170000000000001,0.010811,0.011387999999999999,0.6931430622868427,0.16029416699893773,0.16016358300112188,0.16271624993532896,0.15982970804907382,0.1628581250552088,0.9867904297836061,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=sample:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=sample:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,medoids-random,CLARANS,medoids,medoids:algo=random:seed=1,9,0.102689,0.10222200000000001,0.103334,0.09983600000000001,0.109265,0.07520766586489303,0.25363645795732737,0.2522839589510113,0.2539447501767427,0.2517847088165581,0.2555715409107506,0.6236356997671805,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=random:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=random:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,medoids-bandit,BanditPAM,medoids,medoids:algo=bandit:seed=1,9,0.060278000000000005,0.06014800000000001,0.060685,0.059832,0.063699,0.12812302996117986,0.21075908304192126,0.20955433300696313,0.21212887484580278,0.2063497498165816,0.22111666714772582,0.7505097652812647,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=bandit:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=medoids:algo=bandit:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,center-fft,FFT,center,center:algo=fft:seed=1,9,0.002935,0.0028709999999999986,0.003023999999999999,0.0028390000000000012,0.006940999999999999,2.6313458262350937,0.15452791703864932,0.1521665418986231,0.15491849998943508,0.15124529204331338,0.15783674991689622,1.0236127748044708,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=fft:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=fft:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,center-swap,swap,center,center:algo=swap:seed=1,9,0.0027479999999999987,0.0027019999999999995,0.0027719999999999967,0.0026219999999999993,0.002822999999999999,2.810407569141195,0.1524759999010712,0.1521553338970989,0.15450070821680129,0.15154591691680253,0.1560392500832677,1.0373878515131196,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=swap:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=swap:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -J {timeline} -o /dev/null {input}
2d432919c6127589d390b6a170fb63a683b9b8b7,macOS-26.5.1-arm64-arm-64bit-Mach-O,images/snake.png,256,center-hybrid,hybrid,center,center:algo=hybrid:seed=1,9,0.002943000000000001,0.0028579999999999994,0.0029630000000000004,0.0027410000000000004,0.002976000000000001,2.6241930003397886,0.15365449991077185,0.1524982089176774,0.15512462495826185,0.15056179207749665,0.15543879196047783,1.0294312892661206,{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=hybrid:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -o /dev/null {input},{img2sixel} --threads=1 --precision=8bit --quality=full '--loaders=libpng!' --quantize-model=center:algo=hybrid:seed=1 -Xoklab -Wgamma --diffusion=none --gpu-policy=off --lookup-policy=none -p 256 -J {timeline} -o /dev/null {input}
